sno,year,gender,tid,mid,player1,country1,firstServe1,ace1,double1,firstPointWon1,secPointWon1,fastServe1,avgFirstServe1,avgSecServe1,break1,return1,total1,winner1,error1,net1,win
869,2007,m,4,223627,Philipp Petzschner,GER,47,6,14,79,45,0,0,0,44,32,125,0,0,0,1
870,2007,m,4,223638,Roger Federer,SUI,60,13,2,89,66,205,186,172,44,41,91,25,12,71,1
871,2007,m,4,223639,Donald Young,USA,61,9,3,85,50,209,183,159,42,41,143,68,20,76,1
872,2007,m,4,223636,Igor Andreev,RUS,61,4,2,74,56,0,0,0,31,43,115,0,0,0,1
873,2007,m,4,223635,Fernando Verdasco,ESP,61,1,2,35,49,0,0,0,47,57,144,0,0,0,1
874,2007,m,4,223619,Tomas Berdych,CZE,56,9,1,87,67,0,0,0,40,44,106,0,0,0,1
875,2007,m,4,223606,John Isner,USA,62,34,5,80,61,230,205,136,33,27,153,83,70,59,1
876,2007,m,4,223603,Tommy Haas,GER,59,14,4,84,65,196,181,151,80,27,128,45,31,77,1
877,2007,m,4,223601,Andy Murray,GBR,51,6,4,78,53,218,193,152,41,55,94,37,35,71,1
878,2007,m,4,223595,Feliciano Lopez,ESP,56,18,7,85,56,0,0,0,44,42,96,0,0,0,1
879,2007,m,4,223572,Nicolas Almagro,ESP,65,12,1,86,70,0,0,0,67,32,86,0,0,0,1
880,2007,m,4,223577,Simone Bolelli,ITA,59,12,2,82,57,0,0,0,50,42,119,0,0,0,1
881,2007,m,4,223585,Rik de Voest,RSA,57,6,1,87,47,0,0,0,60,57,48,0,0,0,1
882,2007,m,4,223589,Richard Gasquet,FRA,52,11,2,88,54,209,188,141,67,49,95,35,23,72,1
883,2007,m,4,223590,Nikolay Davydenko,RUS,67,5,2,78,57,201,173,138,47,52,95,23,27,0,1
884,2007,m,4,223594,Gilles Simon,FRA,51,11,2,77,62,0,0,0,67,46,64,0,0,0,1
885,2007,m,4,223679,James Blake,USA,66,13,5,72,56,210,183,152,15,39,131,47,36,74,1
886,2007,m,4,223678,Michael Llodra,FRA,58,8,8,76,53,0,0,0,38,38,129,0,0,0,1
887,2007,m,4,223667,Jose Acasuso,ARG,58,7,5,80,57,0,0,0,38,39,137,0,0,0,1
888,2007,m,4,223677,Fabrice Santoro,FRA,64,18,1,85,69,0,0,0,47,44,131,0,0,0,1
889,2007,m,4,223710,Thomas Johansson,SWE,50,12,4,71,65,210,180,143,50,39,116,41,42,64,1
890,2007,m,4,223725,Stefan Koubek,AUT,60,8,3,83,68,204,181,160,71,45,97,22,13,57,1
891,2007,m,4,223693,David Ferrer,ESP,73,3,2,84,55,193,170,139,71,48,95,26,16,69,1
892,2007,m,4,223695,Dudi Sela,ISR,64,9,6,75,50,0,0,0,62,48,131,0,0,0,1
893,2007,m,4,223655,Lleyton Hewitt,AUS,64,7,1,95,68,201,181,167,45,45,90,31,14,86,1
894,2007,m,4,223690,Andrei Pavel,ROU,66,13,4,83,46,0,0,0,56,37,116,0,0,0,1
895,2007,m,4,223698,Agustin Calleri,ARG,60,12,5,74,55,0,0,0,33,40,142,0,0,0,1
896,2007,m,4,223724,Florent Serra,FRA,55,7,3,80,62,0,0,0,50,38,152,0,0,0,1
897,2007,m,4,223720,Andy Roddick,USA,77,17,2,88,50,233,202,139,60,34,100,59,19,65,1
898,2007,m,4,223714,David Nalbandian,ARG,56,12,6,91,56,202,180,154,20,34,129,55,25,70,1
899,2007,m,4,223703,Juan Ignacio Chela,ARG,62,3,5,84,59,0,0,0,40,45,107,0,0,0,1
900,2007,m,4,223696,Ivan Ljubicic,CRO,58,28,5,83,61,0,0,0,40,42,105,0,0,0,1
901,2007,m,4,223660,Radek Stepanek,CZE,66,9,5,80,63,0,0,0,33,39,150,0,0,0,1
902,2007,m,4,223658,Xavier Malisse,BEL,57,21,4,70,60,0,0,0,63,33,139,0,0,0,1
903,2007,m,4,223643,Wayne Odesnik,USA,61,11,6,73,55,0,0,0,41,41,176,0,0,0,1
904,2007,m,4,223687,Novak Djokovic,SRB,58,5,2,87,61,207,191,149,35,51,99,35,18,81,1
905,2007,m,4,223644,Juan Martin Del Potro,ARG,61,14,3,80,54,0,0,0,32,52,100,0,0,0,1
906,2007,m,4,223646,Arnaud Clement,FRA,55,10,5,76,57,209,180,167,33,38,182,57,20,64,1
907,2007,m,4,223648,Jurgen Melzer,AUT,73,11,2,78,44,0,0,0,33,36,117,0,0,0,1
908,2007,m,4,223649,Juan Monaco,ARG,60,10,3,74,50,0,0,0,67,47,115,0,0,0,1
909,2007,m,4,223848,Mardy Fish,USA,51,12,3,86,62,222,189,143,46,51,90,33,24,68,1
910,2007,m,4,223823,Tommy Robredo,ESP,70,6,0,73,65,209,168,148,100,36,99,24,21,75,1
911,2007,m,4,223809,Robby Ginepri,USA,62,10,3,79,44,199,170,143,58,54,100,45,17,74,1
912,2007,m,4,223783,Mikhail Youzhny,RUS,53,6,4,67,56,0,0,0,69,64,86,0,0,0,1
913,2007,m,4,223780,Carlos Moya,ESP,70,7,4,76,58,213,188,159,56,46,89,29,27,65,1
914,2007,m,4,223810,Teimuraz Gabashvili,RUS,58,16,10,83,41,213,194,154,55,37,143,66,60,68,1
915,2007,m,4,223782,Ernests Gulbis,LAT,59,17,5,83,59,0,0,0,50,36,111,0,0,0,1
916,2007,m,4,223747,Tim Henman,GBR,64,13,3,71,49,210,186,162,71,40,128,54,26,63,1
917,2007,m,4,223845,Michael Berrer,GER,61,9,4,72,51,0,0,0,27,47,145,0,0,0,1
918,2007,m,4,223846,Marat Safin,RUS,54,19,7,81,57,215,199,148,36,38,121,44,39,63,1
919,2007,m,4,223776,JoWilfried Tsonga,FRA,69,6,2,85,76,0,0,0,46,46,94,0,0,0,1
920,2007,m,4,223734,Stanislas Wawrinka,SUI,47,15,7,78,44,0,0,0,50,41,156,0,0,0,1
921,2007,m,4,223774,Philipp Kohlschreiber,GER,56,3,3,79,59,210,186,165,55,48,93,23,18,47,1
922,2007,m,4,223759,Rafael Nadal,ESP,63,4,3,65,58,197,178,156,47,45,124,29,29,73,1
923,2007,m,4,223765,John Isner,USA,68,14,1,72,73,223,201,143,36,41,107,62,21,77,1
924,2007,m,4,223742,Roger Federer,SUI,63,5,1,76,74,212,186,144,56,45,92,45,11,72,1
925,2007,m,4,223863,Andy Murray,GBR,53,16,7,71,48,213,181,141,53,47,175,71,64,67,1
926,2007,m,4,223908,James Blake,USA,49,7,8,71,47,215,183,139,43,42,149,83,71,69,1
927,2007,m,4,223903,Thomas Johansson,SWE,64,19,5,84,51,212,183,144,60,33,164,67,46,69,1
928,2007,m,4,223900,Tommy Haas,GER,63,8,5,74,51,204,185,149,55,41,134,40,28,69,1
929,2007,m,4,223923,Tomas Berdych,CZE,57,14,0,90,80,220,202,144,50,39,92,34,6,88,1
930,2007,m,4,223910,HyungTaik Lee,KOR,64,3,3,73,53,194,176,149,50,43,108,31,35,77,1
931,2007,m,4,223883,Nikolay Davydenko,RUS,81,5,3,79,67,215,188,156,50,50,87,25,18,82,1
932,2007,m,4,223885,Andy Roddick,USA,66,12,1,85,67,226,201,157,50,43,81,31,7,76,1
933,2007,m,4,223928,David Nalbandian,ARG,53,7,2,82,65,205,185,146,71,44,95,29,30,80,1
934,2007,m,4,223986,Juan Ignacio Chela,ARG,53,2,1,81,58,194,176,148,43,46,97,26,11,50,1
935,2007,m,4,223968,Carlos Moya,ESP,62,10,2,72,56,209,188,135,83,44,110,41,41,68,1
936,2007,m,4,223994,Agustin Calleri,ARG,58,13,3,78,51,209,183,148,55,42,132,65,37,81,1
937,2007,m,4,223933,Stanislas Wawrinka,SUI,51,13,0,81,73,210,191,154,40,45,106,34,20,50,1
938,2007,m,4,223992,Novak Djokovic,SRB,54,18,4,79,64,210,194,152,75,33,185,69,43,62,1
939,2007,m,4,223989,Juan Martin Del Potro,ARG,59,11,6,76,52,209,191,148,62,53,93,29,24,38,1
940,2007,m,4,223942,Philipp Kohlschreiber,GER,50,5,7,76,55,209,188,151,50,41,131,37,36,80,1
941,2007,m,4,223952,Tommy Robredo,ESP,75,2,2,69,61,201,164,152,50,32,152,39,33,70,1
942,2007,m,4,223963,Robby Ginepri,USA,79,9,0,78,58,204,173,148,67,54,78,26,12,57,1
943,2007,m,4,223976,JoWilfried Tsonga,FRA,71,10,1,80,49,222,189,151,30,36,131,43,24,65,1
944,2007,m,4,223977,Rafael Nadal,ESP,67,5,1,67,84,199,176,143,45,47,74,28,16,93,1
945,2007,m,4,223895,Sebastien Grosjean,FRA,59,13,3,89,53,212,193,172,57,38,140,69,16,68,1
946,2007,m,4,224013,Roger Federer,SUI,64,10,1,81,71,207,188,183,56,38,129,37,11,65,1
947,2007,m,4,224025,Feliciano Lopez,ESP,62,20,2,81,44,222,194,149,50,35,132,46,34,76,1
948,2007,m,4,224009,Tommy Haas,GER,57,6,8,82,52,199,185,144,21,40,153,55,36,66,1
949,2007,m,4,223996,Andy Roddick,USA,68,19,0,82,62,230,204,141,60,49,86,41,11,74,1
950,2007,m,4,223997,Nikolay Davydenko,RUS,75,4,4,71,52,207,175,151,32,48,116,28,30,89,1
951,2007,m,4,224029,Tomas Berdych,CZE,54,11,4,85,57,217,199,149,67,41,112,46,23,68,1
952,2007,m,4,224020,HyungTaik Lee,KOR,64,5,3,73,48,196,180,136,38,43,136,35,32,75,1
953,2007,m,4,224019,James Blake,USA,51,6,6,66,43,204,180,148,56,48,133,42,45,62,1
954,2007,m,4,224084,Carlos Moya,ESP,62,21,7,67,59,210,185,151,44,34,183,79,56,63,1
955,2007,m,4,224036,Stanislas Wawrinka,SUI,56,16,4,81,47,213,196,141,26,37,159,59,60,75,1
956,2007,m,4,224040,Novak Djokovic,SRB,74,7,2,79,53,207,191,141,100,49,87,31,20,78,1
957,2007,m,4,224060,Ernests Gulbis,LAT,68,6,0,80,67,223,194,136,60,51,88,39,34,95,1
958,2007,m,4,224052,Juan Ignacio Chela,ARG,57,6,5,73,51,213,172,154,50,38,159,54,39,67,1
959,2007,m,4,224062,David Ferrer,ESP,61,2,5,67,55,191,175,148,41,41,165,42,39,60,1
960,2007,m,4,224082,Rafael Nadal,ESP,74,2,3,81,68,194,180,149,67,39,95,29,14,78,1
961,2007,m,4,224087,Juan Monaco,ARG,70,3,0,73,63,197,181,154,63,43,106,16,20,40,1
962,2007,m,4,224097,Roger Federer,SUI,73,11,0,81,87,209,189,170,33,39,114,44,12,86,1
963,2007,m,4,224095,Tommy Haas,GER,62,18,4,66,52,197,181,151,64,41,158,69,39,66,1
964,2007,m,4,224094,Nikolay Davydenko,RUS,65,8,2,76,67,207,175,151,25,46,102,31,36,80,1
965,2007,m,4,224078,Andy Roddick,USA,69,10,1,76,54,226,201,149,60,46,55,26,12,70,1
966,2007,m,4,224248,David Ferrer,ESP,66,5,2,69,62,193,176,138,50,42,141,48,38,71,1
967,2007,m,4,224154,Juan Ignacio Chela,ARG,54,2,4,68,46,193,175,143,88,41,142,29,49,69,1
968,2007,m,4,224257,Novak Djokovic,SRB,56,14,6,79,46,209,194,156,43,41,157,56,59,75,1
969,2007,m,4,224143,Carlos Moya,ESP,64,7,2,83,70,215,186,165,31,36,139,28,26,85,1
970,2007,m,4,224312,Roger Federer,SUI,61,15,0,81,72,207,191,176,50,31,110,48,18,64,1
971,2007,m,4,224283,Nikolay Davydenko,RUS,72,7,1,71,39,212,178,154,47,50,108,42,19,70,1
972,2007,m,4,224341,Novak Djokovic,SRB,69,9,2,79,62,207,189,146,29,44,111,32,26,81,1
973,2007,m,4,224295,David Ferrer,ESP,66,3,0,77,67,196,175,143,31,41,98,37,32,78,1
974,2007,m,4,224383,Novak Djokovic,SRB,65,8,3,68,63,209,196,146,55,45,104,37,38,82,1
975,2007,m,4,224387,Roger Federer,SUI,55,10,3,66,47,205,189,149,36,53,116,40,25,67,1
976,2007,m,4,224478,Roger Federer,SUI,60,11,4,78,64,207,191,154,60,36,119,42,34,79,1
977,2006,m,4,193028,Andy Roddick,USA,72,17,2,81,56,228,204,148,100,35,94,46,19,74,1
978,2006,m,4,193449,Nikolay Davydenko,RUS,77,6,0,65,59,212,175,160,75,38,162,54,50,72,1
979,2006,m,4,192865,Roger Federer,SUI,62,9,4,79,44,212,189,152,41,45,159,59,37,55,1
980,2006,m,4,192866,Roger Federer,SUI,65,4,1,77,57,209,185,148,75,46,96,30,17,65,1
981,2006,m,4,193030,Andy Roddick,USA,68,14,1,80,62,225,201,146,50,42,146,44,18,63,1
982,2006,m,4,192862,Roger Federer,SUI,61,17,0,84,50,210,186,156,38,43,126,69,19,68,1
983,2005,m,4,97371,Richard Gasquet,FRA,72,6,5,72,43,189,165,151,38,37,173,71,47,67,1
984,2005,m,4,23023,Nicolas Massu,CHI,62,1,2,66,51,210,170,141,62,53,101,22,32,60,1
985,2005,m,4,11260,Guillermo Coria,ARG,74,11,6,72,58,199,168,156,38,43,150,37,31,80,1
986,2005,m,4,79464,James Blake,USA,63,10,3,75,52,217,186,136,75,43,122,53,27,67,1
987,2005,m,4,90733,Robby Ginepri,USA,56,20,4,71,49,204,178,144,46,37,157,65,56,42,1
988,2005,m,4,26797,Tommy Robredo,ESP,66,7,5,73,58,209,170,135,50,34,153,43,36,65,1
989,2005,m,4,25366,Xavier Malisse,BEL,61,14,4,77,44,202,181,144,36,36,154,49,56,72,1
990,2005,m,4,138820,Novak Djokovic,SRB,62,6,4,75,49,205,185,151,38,37,139,54,44,82,1
991,2005,m,4,3177,Lleyton Hewitt,AUS,59,9,3,79,50,199,167,154,50,41,123,30,35,81,1
992,2005,m,4,97200,David Ferrer,ESP,76,3,3,71,64,0,0,0,32,53,96,0,0,0,1
993,2005,m,4,65636,Paradorn Srichaphan,THA,64,9,3,74,61,207,183,143,29,42,110,45,28,70,1
994,2005,m,4,75869,Taylor Dent,USA,49,17,10,78,58,238,199,146,38,43,141,50,34,61,1
995,2005,m,4,7420,Roger Federer,SUI,68,9,3,81,49,205,181,133,40,40,127,73,32,67,1
996,2005,m,4,82150,Fernando Gonzalez,CHI,61,12,5,79,52,218,186,151,45,39,121,48,40,50,1
997,2005,m,4,86909,David Nalbandian,ARG,56,8,2,61,61,196,176,151,38,43,137,38,38,58,1
998,2005,m,4,13829,Nicolas Kiefer,GER,52,14,4,76,56,218,188,156,24,35,152,47,40,74,1
999,2005,m,4,5266,Arnaud Clement,FRA,55,8,4,72,54,202,183,139,32,39,172,54,44,71,1
1000,2005,m,4,19004,Davide Sanguinetti,ITA,60,12,1,69,48,199,183,152,57,48,125,38,29,60,1
1001,2005,m,4,15932,Max Mirnyi,BLR,53,27,11,83,53,213,197,146,67,34,149,78,51,63,1
1002,2005,m,4,8637,Tommy Haas,GER,52,16,2,85,67,210,194,144,55,47,108,35,27,67,1
1003,2005,m,4,97894,Rafael Nadal,ESP,66,4,2,77,79,215,173,165,31,41,111,23,13,73,1
1004,2005,m,4,97406,Richard Gasquet,FRA,76,5,2,76,68,201,176,144,63,43,99,28,15,80,1
1005,2005,m,4,79497,James Blake,USA,63,7,3,84,58,210,189,148,38,44,94,31,30,65,1
1006,2005,m,4,11158,Guillermo Coria,ARG,55,3,4,81,46,197,167,141,50,55,96,30,19,75,1
1007,2005,m,4,5329,Sebastien Grosjean,FRA,51,10,1,82,67,213,185,141,83,38,109,37,18,76,1
1008,2005,m,4,1319,Andre Agassi,USA,77,5,1,79,69,194,154,176,9,32,132,34,11,50,1
1009,2005,m,4,25517,Xavier Malisse,BEL,61,20,7,82,51,202,183,148,33,36,145,53,51,82,1
1010,2005,m,4,26781,Tommy Robredo,ESP,65,15,6,85,59,207,173,144,21,36,144,41,28,63,1
1011,2005,m,4,90866,Robby Ginepri,USA,55,5,0,80,76,202,180,149,60,49,84,20,8,63,1
1012,2005,m,4,107502,Tomas Berdych,CZE,46,13,3,88,60,222,202,141,60,54,92,43,27,72,1
1013,2005,m,4,27675,Karol Kucera,SVK,62,10,2,79,76,209,180,151,63,43,97,33,21,69,1
1014,2005,m,4,26690,Jose Acasuso,ARG,51,20,5,88,58,217,197,152,25,36,152,44,52,68,1
1015,2005,m,4,3102,Lleyton Hewitt,AUS,75,8,0,85,71,199,170,148,64,59,84,23,17,71,1
1016,2005,m,4,97193,David Ferrer,ESP,69,3,9,60,41,193,160,144,44,47,192,31,43,44,1
1017,2005,m,4,75744,Taylor Dent,USA,45,18,13,85,53,222,189,154,42,41,118,42,33,62,1
1018,2005,m,4,86975,David Nalbandian,ARG,58,5,3,63,52,197,176,149,36,51,111,37,32,75,1
1019,2005,m,4,15832,Max Mirnyi,BLR,57,8,5,78,59,220,199,154,86,45,99,48,24,65,1
1020,2005,m,4,9611,Carlos Moya,ESP,57,7,2,92,52,0,0,0,50,41,80,0,0,0,1
1021,2005,m,4,13736,Nicolas Kiefer,GER,53,13,7,83,43,213,191,148,100,46,99,33,26,72,1
1022,2005,m,4,96955,Fernando Verdasco,ESP,65,10,7,83,54,213,178,146,56,46,93,33,26,56,1
1023,2005,m,4,999,Gustavo Kuerten,BRA,50,35,7,87,51,207,193,139,17,38,158,99,73,89,1
1024,2005,m,4,91253,Albert Montanes,ESP,56,7,1,74,56,0,0,0,44,35,96,0,0,0,1
1025,2005,m,4,5009,Arnaud Clement,FRA,46,8,4,83,47,0,0,0,40,48,114,0,0,0,1
1026,2005,m,4,7718,Roger Federer,SUI,70,12,2,82,58,207,185,152,70,58,81,34,10,70,1
1027,2005,m,4,90893,Robby Ginepri,USA,64,9,2,78,61,199,173,152,36,41,102,23,21,58,1
1028,2005,m,4,79293,James Blake,USA,55,7,5,81,63,215,188,159,33,31,97,52,20,70,1
1029,2005,m,4,65474,Paradorn Srichaphan,THA,54,6,4,79,67,209,188,152,50,44,90,39,20,74,1
1030,2005,m,4,82178,Fernando Gonzalez,CHI,62,12,5,82,58,217,181,173,57,37,134,63,22,76,1
1031,2005,m,4,138876,Novak Djokovic,SRB,66,3,5,68,45,209,178,143,67,28,151,46,83,76,1
1032,2005,m,4,113776,Andy Murray,GBR,47,12,4,73,44,212,185,141,44,44,149,50,31,47,1
1033,2005,m,4,101796,Florent Serra,FRA,60,1,3,77,56,0,0,0,43,43,123,0,0,0,1
1034,2005,m,4,98745,Gilles Muller,LUX,57,24,3,84,67,202,189,170,17,24,111,65,33,74,1
1035,2005,m,4,8858,Tommy Haas,GER,49,12,4,70,59,202,185,139,89,45,106,37,38,62,1
1036,2005,m,4,19889,Mariano Puerta,ARG,70,12,2,73,73,0,0,0,60,39,140,0,0,0,1
1037,2005,m,4,22768,Nicolas Massu,CHI,51,6,5,83,70,215,180,151,43,36,99,37,25,83,1
1038,2005,m,4,24808,Mikhail Youzhny,RUS,52,6,2,79,70,212,188,139,73,64,84,39,17,77,1
1039,2005,m,4,73914,Giorgio Galimberti,ITA,59,11,3,73,51,212,180,130,54,50,116,39,40,59,1
1040,2005,m,4,26937,Tommy Robredo,ESP,54,9,6,68,56,0,0,0,42,38,125,0,0,0,1
1041,2005,m,4,1243,Andre Agassi,USA,67,11,1,87,70,204,183,146,88,52,85,34,23,71,1
1042,2005,m,4,97365,Richard Gasquet,FRA,63,11,5,74,39,201,180,144,38,38,151,45,62,63,1
1043,2005,m,4,97890,Rafael Nadal,ESP,70,9,1,91,70,201,173,165,36,41,96,30,15,100,1
1044,2005,m,4,95224,Ivo Karlovic,CRO,60,32,14,86,47,226,209,148,50,28,139,87,29,52,1
1045,2005,m,4,102855,Brian Baker,USA,61,5,6,75,61,205,185,139,31,37,116,44,41,70,1
1046,2005,m,4,11135,Guillermo Coria,ARG,63,11,12,77,44,199,178,127,43,44,99,45,34,68,1
1047,2004,m,4,7282,Roger Federer,SUI,55,11,1,78,55,0,0,0,54,53,100,40,26,89,1
1048,2004,m,4,3345,Lleyton Hewitt,AUS,65,9,2,82,68,0,0,0,60,41,109,28,14,75,1
1049,2004,m,4,7290,Roger Federer,SUI,63,7,2,75,65,0,0,0,71,38,88,31,15,55,1
1050,2004,m,4,88418,Joachim Johansson,SWE,61,30,6,75,43,0,0,0,60,23,128,67,49,61,1
1051,2004,m,4,7268,Roger Federer,SUI,63,16,9,74,49,0,0,0,30,32,148,54,56,60,1
1052,2004,m,4,3053,Lleyton Hewitt,AUS,64,3,2,74,63,0,0,0,57,56,89,29,10,74,1
1053,2004,m,4,3782,Tim Henman,GBR,54,9,10,78,50,0,0,0,55,41,127,51,45,64,1
1054,2004,m,4,88472,Joachim Johansson,SWE,49,10,5,88,55,0,0,0,78,53,84,42,14,76,1
1055,2004,m,4,3374,Lleyton Hewitt,AUS,54,7,3,69,71,0,0,0,50,47,92,26,23,77,1
1056,2004,m,4,8862,Tommy Haas,GER,59,19,1,83,57,0,0,0,50,44,111,40,10,77,1
1057,2004,m,4,28291,Andy Roddick,USA,66,11,3,88,60,0,0,0,50,39,91,36,19,83,1
1058,2004,m,4,3852,Tim Henman,GBR,65,13,7,77,48,0,0,0,32,43,159,54,36,67,1
1059,2004,m,4,1058,Andre Agassi,USA,66,7,4,85,60,0,0,0,56,47,93,22,19,88,1
1060,2004,m,4,7008,Dominik Hrbaty,SVK,54,14,5,65,45,0,0,0,45,50,137,47,77,60,1
1061,2004,m,4,8844,Tommy Haas,GER,59,11,4,84,56,0,0,0,45,43,104,35,30,80,1
1062,2004,m,4,27001,Tommy Robredo,ESP,64,2,3,76,67,0,0,0,67,48,90,19,19,76,1
1063,2004,m,4,85313,Michael Llodra,FRA,68,7,0,77,62,0,0,0,29,43,106,37,15,59,1
1064,2004,m,4,3296,Lleyton Hewitt,AUS,65,11,5,83,57,0,0,0,63,46,95,29,18,92,1
1065,2004,m,4,28293,Andy Roddick,USA,71,21,0,84,57,234,207,148,36,45,96,49,19,67,1
1066,2004,m,4,107444,Tomas Berdych,CZE,64,10,5,70,48,0,0,0,47,47,143,44,40,71,1
1067,2004,m,4,88421,Joachim Johansson,SWE,59,19,7,78,62,0,0,0,22,36,147,60,57,65,1
1068,2004,m,4,99889,Karol Beck,SVK,59,12,6,79,52,0,0,0,33,39,167,53,69,75,1
1069,2004,m,4,24019,Olivier Rochus,BEL,58,4,10,74,59,0,0,0,53,39,166,46,36,90,1
1070,2004,m,4,3933,Tim Henman,GBR,55,11,9,62,61,0,0,0,44,39,155,54,28,65,1
1071,2004,m,4,7128,Dominik Hrbaty,SVK,59,3,5,74,57,0,0,0,46,43,107,29,33,86,1
1072,2004,m,4,43469,Sargis Sargsian,ARM,51,19,6,79,51,0,0,0,28,40,177,65,69,71,1
1073,2004,m,4,8351,Andrei Pavel,ROU,58,21,5,69,41,0,0,0,43,37,118,52,38,50,1
1074,2004,m,4,13642,Nicolas Kiefer,GER,48,15,3,80,58,0,0,0,54,52,88,32,14,71,1
1075,2004,m,4,7418,Roger Federer,SUI,63,10,2,77,58,0,0,0,50,41,106,56,37,62,1
1076,2004,m,4,999,Andre Agassi,USA,78,11,2,82,44,0,0,0,33,45,96,29,20,89,1
1077,2004,m,4,88395,Joachim Johansson,SWE,60,27,5,81,59,0,0,0,33,38,112,49,22,60,1
1078,2004,m,4,92990,Alexander Peya,AUT,66,18,4,73,42,0,0,0,40,45,121,0,4,0,1
1079,2004,m,4,82812,Jurgen Melzer,AUT,65,5,11,72,34,0,0,0,50,42,160,54,71,65,1
1080,2004,m,4,24773,Mikhail Youzhny,RUS,53,14,7,72,38,0,0,0,71,44,168,65,57,56,1
1081,2004,m,4,77627,Feliciano Lopez,ESP,48,27,7,76,52,0,0,0,35,40,177,56,68,55,1
1082,2004,m,4,27272,Guillermo Canas,ARG,59,7,2,79,56,0,0,0,40,44,104,19,18,45,1
1083,2004,m,4,29010,Stefan Koubek,AUT,58,13,8,69,53,201,175,146,50,43,191,62,60,56,1
1084,2004,m,4,87424,Nikolay Davydenko,RUS,67,12,2,72,47,0,0,0,53,47,117,0,2,0,1
1085,2004,m,4,107465,Tomas Berdych,CZE,60,12,7,80,45,0,0,0,40,44,118,0,7,0,1
1086,2004,m,4,26792,Tommy Robredo,ESP,59,14,8,71,43,0,0,0,57,46,130,45,45,60,1
1087,2004,m,4,94087,Ricardo Mello,BRA,49,2,1,68,72,0,0,0,55,47,86,27,19,64,1
1088,2004,m,4,28456,Andy Roddick,USA,61,10,3,69,66,0,0,0,64,55,91,28,24,65,1
1089,2004,m,4,3066,Lleyton Hewitt,AUS,55,9,4,80,48,0,0,0,54,52,106,35,27,70,1
1090,2004,m,4,99874,Karol Beck,SVK,49,10,2,73,59,0,0,0,75,49,120,0,2,0,1
1091,2004,m,4,8557,Tommy Haas,GER,53,8,8,68,54,0,0,0,30,45,128,39,40,70,1
1092,2004,m,4,85365,Michael Llodra,FRA,71,5,4,76,57,0,0,0,38,41,115,0,4,0,1
1093,2004,m,4,8503,Andrei Pavel,ROU,67,8,2,83,62,0,0,0,25,36,116,0,2,0,1
1094,2004,m,4,13858,Nicolas Kiefer,GER,43,10,8,88,51,0,0,0,27,42,121,30,41,80,1
1095,2004,m,4,43348,Sargis Sargsian,ARM,49,20,9,71,53,0,0,0,40,38,184,58,79,72,1
1096,2004,m,4,7030,Dominik Hrbaty,SVK,62,4,9,63,52,0,0,0,53,44,151,0,9,0,1
1097,2004,m,4,24218,Olivier Rochus,BEL,55,3,4,75,62,0,0,0,70,41,127,41,19,81,1
1098,2004,m,4,65517,Paradorn Srichaphan,THA,55,12,8,76,59,0,0,0,45,42,105,47,37,71,1
1099,2004,m,4,86663,PaulHenri Mathieu,FRA,60,5,2,71,62,0,0,0,35,41,153,65,21,61,1
1100,2004,m,4,3914,Tim Henman,GBR,61,22,6,72,57,0,0,0,43,43,138,63,44,62,1
1101,2004,m,4,1334,Andre Agassi,USA,57,7,3,73,49,0,0,0,71,44,94,31,25,69,1
1102,2004,m,4,8930,Thomas Johansson,SWE,52,12,7,75,48,0,0,0,38,40,122,37,53,68,1
1103,2004,m,4,22141,Jiri Novak,CZE,70,8,2,72,63,0,0,0,100,48,98,0,2,0,1
1104,2004,m,4,9680,Carlos Moya,ESP,53,7,3,84,59,0,0,0,36,42,123,43,20,78,1
1105,2004,m,4,25567,HyungTaik Lee,KOR,67,3,4,68,64,0,0,0,40,44,109,0,4,0,1
1106,2004,m,4,16620,Fabrice Santoro,FRA,60,2,2,86,59,0,0,0,63,49,95,0,2,0,1
1107,2004,m,4,21936,Michal Tabara,CZE,48,6,9,74,55,0,0,0,63,38,129,39,40,79,1
1108,2004,m,4,7721,Roger Federer,SUI,59,8,5,82,58,0,0,0,80,47,130,35,32,71,1
1109,2004,m,4,3046,Lleyton Hewitt,AUS,56,8,1,76,72,0,0,0,40,38,92,25,21,57,1
1110,2004,m,4,107426,Tomas Berdych,CZE,62,15,4,71,38,0,0,0,46,42,136,0,4,0,1
1111,2004,m,4,99910,Karol Beck,SVK,58,14,3,89,56,0,0,0,45,45,106,0,3,0,1
1112,2004,m,4,94970,Robin Soderling,SWE,55,11,7,79,53,0,0,0,42,40,144,43,38,75,1
1113,2004,m,4,82839,Jurgen Melzer,AUT,59,12,1,71,64,0,0,0,35,43,131,0,1,0,1
1114,2004,m,4,94125,Ricardo Mello,BRA,55,7,5,72,46,0,0,0,28,39,149,40,53,77,1
1115,2004,m,4,8645,Tommy Haas,GER,49,16,7,79,54,0,0,0,50,44,143,47,49,67,1
1116,2004,m,4,97964,Philipp Kohlschreiber,GER,55,6,1,84,59,0,0,0,43,49,89,0,1,0,1
1117,2004,m,4,87229,Nikolay Davydenko,RUS,69,6,5,68,49,0,0,0,50,38,141,29,34,58,1
1118,2004,m,4,80580,Kristian Pless,DEN,74,10,5,76,52,0,0,0,80,36,116,37,27,74,1
1119,2004,m,4,77486,Feliciano Lopez,ESP,54,19,0,91,60,0,0,0,75,34,94,0,0,0,1
